"participantid","itemid","itemtype","message","target","competitor","distractor","id","answer","presentation_order","answer_which","targetpos","answer_order","correct","trialid","strategy_seen","strategy_answer","strategy_answer_which","strategy_answer_order","strategy_correct","strategy_text","experiment"
155,29,"filler type a","bh","pm_bh","pm_sc","gm_rh",1023863,"pm_bh","pm_sc,pm_bh,gm_rh","target",2,2,"True",32,NA,"","",NA,"","",3
155,30,"target simple","pm","pm_sc","pm_bh","gm_rh",1023859,"pm_sc","pm_sc,gm_rh,pm_bh","target",1,1,"True",28,1,"pm_sc","target",1,"True","The creature is not wearing a cap",3
155,31,"filler ambiguous","pm","pm_rh","pm_rh","gm_bh",1023841,"pm_rh","gm_bh,pm_rh,pm_rh","competitor",3,2,"False",10,NA,"","",NA,"","",3
155,32,"filler type c","bh","pm_bh","pm_rh","ro_rh",1023870,"pm_bh","pm_rh,ro_rh,pm_bh","target",3,3,"True",39,NA,"","",NA,"","",3
155,33,"target simple","gm","gm_sc","gm_bh","pm_rh",1023872,"gm_sc","pm_rh,gm_sc,gm_bh","target",2,2,"True",41,NA,"","",NA,"","",3
155,34,"filler type b","bh","pm_bh","gm_rh","ro_rh",1023856,"pm_bh","ro_rh,gm_rh,pm_bh","target",3,3,"True",25,NA,"","",NA,"","",3
155,35,"filler ambiguous","bh","gm_bh","gm_bh","pm_rh",1023851,"gm_bh","gm_bh,gm_bh,pm_rh","target",2,2,"True",20,NA,"","",NA,"","",3
155,36,"target simple","pm","pm_sc","pm_rh","gm_bh",1023857,"pm_sc","pm_rh,pm_sc,gm_bh","target",2,2,"True",26,NA,"","",NA,"","",3
155,37,"filler unambiguous","rh","gm_rh","pm_sc","ro_bh",1023886,"gm_rh","pm_sc,gm_rh,ro_bh","target",2,2,"True",55,NA,"","",NA,"","",3
155,38,"filler type b","rh","pm_rh","ro_bh","gm_bh",1023868,"pm_rh","ro_bh,pm_rh,gm_bh","target",2,2,"True",37,NA,"","",NA,"","",3
155,39,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1023854,"pm_rh","pm_rh,gm_bh,pm_rh","target",3,3,"True",23,NA,"","",NA,"","",3
155,40,"target simple","bh","ro_bh","gm_bh","pm_rh",1023862,"ro_bh","pm_rh,gm_bh,ro_bh","target",3,3,"True",31,NA,"","",NA,"","",3
155,41,"filler type a","gm","gm_bh","ro_bh","pm_rh",1023891,"pm_rh","ro_bh,pm_rh,gm_bh","distractor",3,2,"False",60,NA,"","",NA,"","",3
155,42,"target simple","pm","pm_sc","pm_rh","gm_bh",1023850,"pm_rh","gm_bh,pm_sc,pm_rh","competitor",2,3,"False",19,NA,"","",NA,"","",3
155,43,"target complex","pm","pm_rh","pm_bh","ro_rh",1023871,"pm_bh","pm_bh,ro_rh,pm_rh","competitor",3,1,"False",40,2,"pm_bh","competitor",1,"False","The creature is the only one who is not wearing a red cap.",3
155,44,"filler type b","gm","gm_bh","pm_rh","pm_sc",1023849,"gm_bh","pm_sc,pm_rh,gm_bh","target",3,3,"True",18,NA,"","",NA,"","",3
155,45,"filler type b","pm","pm_rh","gm_bh","gm_sc",1023834,"pm_rh","gm_sc,pm_rh,gm_bh","target",2,2,"True",3,NA,"","",NA,"","",3
155,46,"filler unambiguous","bh","ro_bh","pm_sc","gm_rh",1023887,"ro_bh","pm_sc,ro_bh,gm_rh","target",2,2,"True",56,NA,"","",NA,"","",3
155,47,"filler type a","rh","pm_rh","pm_sc","gm_bh",1023836,"pm_rh","pm_rh,gm_bh,pm_sc","target",1,1,"True",5,NA,"","",NA,"","",3
155,48,"filler unambiguous","pm","pm_rh","ro_sc","gm_bh",1023873,"pm_rh","pm_rh,ro_sc,gm_bh","target",1,1,"True",42,NA,"","",NA,"","",3
155,49,"target complex","gm","gm_rh","gm_bh","ro_rh",1023864,"gm_rh","gm_bh,gm_rh,ro_rh","target",2,2,"True",33,NA,"","",NA,"","",3
155,50,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1023837,"gm_bh","gm_bh,gm_bh,pm_sc","competitor",1,2,"False",6,NA,"","",NA,"","",3
155,51,"target complex","pm","pm_rh","pm_bh","ro_rh",1023833,"pm_bh","pm_bh,pm_rh,ro_rh","competitor",2,1,"False",2,NA,"","",NA,"","",3
155,52,"filler ambiguous","rh","pm_rh","pm_rh","gm_sc",1023874,"pm_rh","pm_rh,gm_sc,pm_rh","target",1,1,"True",43,NA,"","",NA,"","",3
155,53,"filler ambiguous","pm","pm_rh","pm_rh","gm_sc",1023845,"pm_rh","pm_rh,gm_sc,pm_rh","competitor",1,3,"False",14,NA,"","",NA,"","",3
155,54,"filler type c","bh","pm_bh","pm_rh","ro_rh",1023897,"pm_bh","pm_bh,pm_rh,ro_rh","target",1,1,"True",66,NA,"","",NA,"","",3
155,55,"filler type c","rh","gm_rh","gm_bh","ro_bh",1023858,"gm_rh","ro_bh,gm_bh,gm_rh","target",3,3,"True",27,NA,"","",NA,"","",3
155,56,"filler type b","gm","gm_rh","ro_bh","pm_bh",1023853,"gm_rh","pm_bh,gm_rh,ro_bh","target",2,2,"True",22,NA,"","",NA,"","",3
155,57,"target complex","pm","pm_rh","pm_bh","ro_rh",1023878,"pm_rh","pm_bh,pm_rh,ro_rh","target",2,2,"True",47,NA,"","",NA,"","",3
155,58,"filler ambiguous","rh","pm_rh","pm_rh","gm_sc",1023879,"pm_rh","pm_rh,pm_rh,gm_sc","target",1,1,"True",48,NA,"","",NA,"","",3
155,59,"target simple","pm","pm_sc","pm_bh","gm_rh",1023876,"pm_sc","gm_rh,pm_sc,pm_bh","target",2,2,"True",45,NA,"","",NA,"","",3
155,60,"filler type c","gm","gm_bh","pm_bh","pm_sc",1023865,"gm_bh","pm_bh,gm_bh,pm_sc","target",2,2,"True",34,NA,"","",NA,"","",3
155,61,"filler type c","pm","pm_rh","gm_rh","gm_sc",1023881,"pm_rh","gm_sc,pm_rh,gm_rh","target",2,2,"True",50,NA,"","",NA,"","",3
155,62,"filler type c","bh","pm_bh","pm_rh","ro_rh",1023832,"pm_bh","pm_bh,ro_rh,pm_rh","target",1,1,"True",1,NA,"","",NA,"","",3
155,63,"target complex","gm","gm_bh","gm_rh","ro_bh",1023892,"gm_rh","ro_bh,gm_bh,gm_rh","competitor",2,3,"False",61,NA,"","",NA,"","",3
155,64,"filler type a","gm","gm_rh","ro_rh","pm_bh",1023866,"gm_rh","gm_rh,pm_bh,ro_rh","target",1,1,"True",35,NA,"","",NA,"","",3
155,65,"filler type c","bh","gm_bh","gm_rh","ro_rh",1023890,"gm_rh","gm_bh,gm_rh,ro_rh","competitor",1,2,"False",59,NA,"","",NA,"","",3
155,66,"filler unambiguous","gm","gm_bh","ro_sc","pm_rh",1023835,"gm_bh","ro_sc,gm_bh,pm_rh","target",2,2,"True",4,NA,"","",NA,"","",3
156,1,"filler type b","rh","gm_rh","pm_sc","pm_bh",1021292,"gm_rh","pm_sc,pm_bh,gm_rh","target",3,3,"True",35,NA,"","",NA,"","",3
156,2,"target complex","rh","gm_rh","pm_rh","gm_sc",1021295,"pm_rh","gm_rh,gm_sc,pm_rh","competitor",1,3,"False",38,NA,"","",NA,"","",3
156,3,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1021299,"pm_rh","gm_bh,pm_rh,pm_rh","target",2,2,"True",42,NA,"","",NA,"","",3
156,4,"filler type a","rh","pm_rh","pm_sc","gm_bh",1021259,"pm_rh","pm_sc,pm_rh,gm_bh","target",2,2,"True",2,NA,"","",NA,"","",3
156,5,"target complex","bh","pm_bh","gm_bh","pm_sc",1021270,"gm_bh","pm_bh,pm_sc,gm_bh","competitor",1,3,"False",13,NA,"","",NA,"","",3
156,6,"filler unambiguous","rh","pm_rh","gm_sc","ro_bh",1021309,"pm_rh","pm_rh,gm_sc,ro_bh","target",1,1,"True",52,NA,"","",NA,"","",3
156,7,"target complex","gm","gm_bh","gm_rh","ro_bh",1021281,"gm_bh","gm_rh,gm_bh,ro_bh","target",2,2,"True",24,NA,"","",NA,"","",3
156,8,"target simple","pm","pm_sc","pm_rh","gm_bh",1021320,"pm_sc","pm_rh,pm_sc,gm_bh","target",2,2,"True",63,NA,"","",NA,"","",3
156,9,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1021268,"gm_bh","pm_sc,gm_bh,gm_bh","competitor",2,3,"False",11,NA,"","",NA,"","",3
156,10,"filler type c","rh","pm_rh","pm_bh","ro_bh",1021312,"pm_rh","pm_bh,ro_bh,pm_rh","target",3,3,"True",55,NA,"","",NA,"","",3
156,11,"filler type c","rh","gm_rh","gm_bh","ro_bh",1021269,"gm_rh","ro_bh,gm_bh,gm_rh","target",3,3,"True",12,NA,"","",NA,"","",3
156,12,"target simple","bh","ro_bh","gm_bh","pm_rh",1021286,"ro_bh","gm_bh,pm_rh,ro_bh","target",3,3,"True",29,NA,"","",NA,"","",3
156,13,"filler type a","bh","pm_bh","pm_sc","gm_rh",1021302,"pm_bh","pm_bh,gm_rh,pm_sc","target",1,1,"True",45,NA,"","",NA,"","",3
156,14,"filler unambiguous","rh","gm_rh","pm_bh","ro_sc",1021283,"gm_rh","ro_sc,gm_rh,pm_bh","target",2,2,"True",26,NA,"","",NA,"","",3
156,15,"target complex","gm","gm_rh","gm_bh","ro_rh",1021261,"gm_bh","gm_rh,gm_bh,ro_rh","competitor",1,2,"False",4,1,"gm_bh","competitor",2,"False","green monster",3
156,16,"filler type c","bh","gm_bh","gm_rh","ro_rh",1021267,"gm_bh","ro_rh,gm_rh,gm_bh","target",3,3,"True",10,NA,"","",NA,"","",3
156,17,"target complex","pm","pm_bh","pm_rh","ro_bh",1021300,"pm_bh","pm_rh,ro_bh,pm_bh","target",3,3,"True",43,NA,"","",NA,"","",3
156,18,"target simple","bh","ro_bh","pm_bh","gm_rh",1021294,"pm_bh","gm_rh,pm_bh,ro_bh","competitor",3,2,"False",37,NA,"","",NA,"","",3
156,19,"filler unambiguous","bh","ro_bh","gm_sc","pm_rh",1021322,"ro_bh","pm_rh,ro_bh,gm_sc","target",2,2,"True",65,NA,"","",NA,"","",3
156,20,"filler unambiguous","bh","ro_sc","gm_rh","pm_bh",1021321,"pm_bh","pm_bh,ro_sc,gm_rh","target",1,1,"True",64,NA,"","",NA,"","",3
156,21,"filler type c","gm","gm_bh","pm_bh","pm_sc",1021265,"gm_bh","pm_bh,gm_bh,pm_sc","target",2,2,"True",8,NA,"","",NA,"","",3
156,22,"filler type c","rh","pm_rh","pm_bh","ro_bh",1021262,"pm_rh","ro_bh,pm_rh,pm_bh","target",2,2,"True",5,NA,"","",NA,"","",3
156,23,"filler unambiguous","pm","pm_rh","gm_bh","ro_sc",1021305,"pm_rh","ro_sc,pm_rh,gm_bh","target",2,2,"True",48,NA,"","",NA,"","",3
156,24,"target complex","bh","pm_bh","gm_bh","pm_sc",1021313,"gm_bh","pm_bh,gm_bh,pm_sc","competitor",1,2,"False",56,NA,"","",NA,"","",3
156,25,"target complex","pm","pm_bh","pm_rh","ro_bh",1021293,"pm_bh","pm_rh,pm_bh,ro_bh","target",2,2,"True",36,NA,"","",NA,"","",3
156,26,"target simple","rh","ro_rh","gm_rh","pm_bh",1021264,"gm_rh","ro_rh,pm_bh,gm_rh","competitor",1,3,"False",7,NA,"","",NA,"","",3
156,27,"target simple","rh","ro_rh","gm_rh","pm_bh",1021290,"ro_rh","gm_rh,pm_bh,ro_rh","target",3,3,"True",33,NA,"","",NA,"","",3
156,28,"target simple","pm","pm_sc","pm_bh","gm_rh",1021258,"pm_sc","pm_bh,gm_rh,pm_sc","target",3,3,"True",1,NA,"","",NA,"","",3
156,29,"filler type a","bh","pm_bh","pm_sc","gm_rh",1021277,"pm_bh","pm_sc,gm_rh,pm_bh","target",3,3,"True",20,NA,"","",NA,"","",3
156,30,"target simple","pm","pm_sc","pm_bh","gm_rh",1021304,"pm_sc","pm_bh,gm_rh,pm_sc","target",3,3,"True",47,NA,"","",NA,"","",3
156,31,"filler ambiguous","pm","pm_rh","pm_rh","gm_bh",1021297,"pm_rh","pm_rh,gm_bh,pm_rh","target",3,3,"True",40,NA,"","",NA,"","",3
156,32,"filler type c","bh","pm_bh","pm_rh","ro_rh",1021275,"pm_bh","pm_rh,pm_bh,ro_rh","target",2,2,"True",18,NA,"","",NA,"","",3
156,33,"target simple","gm","gm_sc","gm_bh","pm_rh",1021284,"gm_bh","gm_sc,pm_rh,gm_bh","competitor",1,3,"False",27,NA,"","",NA,"","",3
156,34,"filler type b","bh","pm_bh","gm_rh","ro_rh",1021310,"pm_bh","gm_rh,ro_rh,pm_bh","target",3,3,"True",53,NA,"","",NA,"","",3
156,35,"filler ambiguous","bh","gm_bh","gm_bh","pm_rh",1021316,"gm_bh","pm_rh,gm_bh,gm_bh","target",2,2,"True",59,NA,"","",NA,"","",3
156,36,"target simple","pm","pm_sc","pm_rh","gm_bh",1021271,"pm_sc","pm_rh,gm_bh,pm_sc","target",3,3,"True",14,NA,"","",NA,"","",3
156,37,"filler unambiguous","rh","gm_rh","pm_sc","ro_bh",1021307,"gm_rh","gm_rh,pm_sc,ro_bh","target",1,1,"True",50,NA,"","",NA,"","",3
156,38,"filler type b","rh","pm_rh","ro_bh","gm_bh",1021319,"pm_rh","gm_bh,ro_bh,pm_rh","target",3,3,"True",62,NA,"","",NA,"","",3
156,39,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1021288,"pm_rh","pm_rh,gm_bh,pm_rh","competitor",1,3,"False",31,NA,"","",NA,"","",3
156,40,"target simple","bh","ro_bh","gm_bh","pm_rh",1021301,"gm_bh","pm_rh,ro_bh,gm_bh","competitor",2,3,"False",44,NA,"","",NA,"","",3
156,41,"filler type a","gm","gm_bh","ro_bh","pm_rh",1021276,"gm_bh","pm_rh,gm_bh,ro_bh","target",2,2,"True",19,NA,"","",NA,"","",3
156,42,"target simple","pm","pm_sc","pm_rh","gm_bh",1021285,"pm_sc","pm_sc,gm_bh,pm_rh","target",1,1,"True",28,2,"pm_sc","target",1,"True","no hat",3
156,43,"target complex","pm","pm_rh","pm_bh","ro_rh",1021306,"pm_bh","pm_rh,pm_bh,ro_rh","competitor",1,2,"False",49,NA,"","",NA,"","",3
156,44,"filler type b","gm","gm_bh","pm_rh","pm_sc",1021279,"gm_bh","gm_bh,pm_rh,pm_sc","target",1,1,"True",22,NA,"","",NA,"","",3
156,45,"filler type b","pm","pm_rh","gm_bh","gm_sc",1021278,"pm_rh","pm_rh,gm_sc,gm_bh","target",1,1,"True",21,NA,"","",NA,"","",3
156,46,"filler unambiguous","bh","ro_bh","pm_sc","gm_rh",1021263,"ro_bh","ro_bh,gm_rh,pm_sc","target",1,1,"True",6,NA,"","",NA,"","",3
156,47,"filler type a","rh","pm_rh","pm_sc","gm_bh",1021317,"pm_rh","pm_sc,pm_rh,gm_bh","target",2,2,"True",60,NA,"","",NA,"","",3
156,48,"filler unambiguous","pm","pm_rh","ro_sc","gm_bh",1021272,"pm_rh","ro_sc,pm_rh,gm_bh","target",2,2,"True",15,NA,"","",NA,"","",3
156,49,"target complex","gm","gm_rh","gm_bh","ro_rh",1021282,"gm_bh","gm_rh,ro_rh,gm_bh","competitor",1,3,"False",25,NA,"","",NA,"","",3
156,50,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1021318,"gm_bh","pm_sc,gm_bh,gm_bh","competitor",3,2,"False",61,NA,"","",NA,"","",3
156,51,"target complex","pm","pm_rh","pm_bh","ro_rh",1021266,"pm_rh","ro_rh,pm_rh,pm_bh","target",2,2,"True",9,NA,"","",NA,"","",3
156,52,"filler ambiguous","rh","pm_rh","pm_rh","gm_sc",1021289,"pm_rh","pm_rh,gm_sc,pm_rh","competitor",1,3,"False",32,NA,"","",NA,"","",3
156,53,"filler ambiguous","pm","pm_rh","pm_rh","gm_sc",1021273,"pm_rh","pm_rh,pm_rh,gm_sc","target",2,2,"True",16,NA,"","",NA,"","",3
156,54,"filler type c","bh","pm_bh","pm_rh","ro_rh",1021260,"pm_bh","pm_rh,ro_rh,pm_bh","target",3,3,"True",3,NA,"","",NA,"","",3
156,55,"filler type c","rh","gm_rh","gm_bh","ro_bh",1021280,"gm_rh","ro_bh,gm_rh,gm_bh","target",2,2,"True",23,NA,"","",NA,"","",3
156,56,"filler type b","gm","gm_rh","ro_bh","pm_bh",1021303,"gm_rh","pm_bh,ro_bh,gm_rh","target",3,3,"True",46,NA,"","",NA,"","",3
156,57,"target complex","pm","pm_rh","pm_bh","ro_rh",1021291,"pm_bh","pm_rh,pm_bh,ro_rh","competitor",1,2,"False",34,NA,"","",NA,"","",3
156,58,"filler ambiguous","rh","pm_rh","pm_rh","gm_sc",1021314,"pm_rh","pm_rh,pm_rh,gm_sc","target",2,2,"True",57,NA,"","",NA,"","",3
156,59,"target simple","pm","pm_sc","pm_bh","gm_rh",1021298,"pm_sc","pm_bh,pm_sc,gm_rh","target",2,2,"True",41,NA,"","",NA,"","",3
156,60,"filler type c","gm","gm_bh","pm_bh","pm_sc",1021311,"gm_bh","pm_sc,gm_bh,pm_bh","target",2,2,"True",54,NA,"","",NA,"","",3
156,61,"filler type c","pm","pm_rh","gm_rh","gm_sc",1021315,"pm_rh","pm_rh,gm_rh,gm_sc","target",1,1,"True",58,NA,"","",NA,"","",3
156,62,"filler type c","bh","pm_bh","pm_rh","ro_rh",1021274,"pm_bh","pm_rh,pm_bh,ro_rh","target",2,2,"True",17,NA,"","",NA,"","",3
156,63,"target complex","gm","gm_bh","gm_rh","ro_bh",1021287,"gm_bh","gm_rh,gm_bh,ro_bh","target",2,2,"True",30,NA,"","",NA,"","",3
156,64,"filler type a","gm","gm_rh","ro_rh","pm_bh",1021296,"gm_rh","ro_rh,gm_rh,pm_bh","target",2,2,"True",39,NA,"","",NA,"","",3
156,65,"filler type c","bh","gm_bh","gm_rh","ro_rh",1021308,"gm_bh","gm_rh,ro_rh,gm_bh","target",3,3,"True",51,NA,"","",NA,"","",3
156,66,"filler unambiguous","gm","gm_bh","ro_sc","pm_rh",1021323,"gm_bh","ro_sc,pm_rh,gm_bh","target",3,3,"True",66,NA,"","",NA,"","",3
157,1,"filler type b","rh","gm_rh","pm_sc","pm_bh",1023782,"pm_bh","pm_bh,gm_rh,pm_sc","distractor",2,1,"False",17,NA,"","",NA,"","",3
157,2,"target complex","rh","gm_rh","pm_rh","gm_sc",1023807,"gm_sc","gm_sc,pm_rh,gm_rh","distractor",3,1,"False",42,NA,"","",NA,"","",3
157,3,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1023790,"gm_bh","pm_rh,pm_rh,gm_bh","distractor",1,3,"False",25,NA,"","",NA,"","",3
157,4,"filler type a","rh","pm_rh","pm_sc","gm_bh",1023809,"gm_bh","pm_sc,pm_rh,gm_bh","distractor",2,3,"False",44,NA,"","",NA,"","",3
157,5,"target complex","bh","pm_bh","gm_bh","pm_sc",1023815,"pm_sc","gm_bh,pm_bh,pm_sc","distractor",2,3,"False",50,NA,"","",NA,"","",3
157,6,"filler unambiguous","rh","pm_rh","gm_sc","ro_bh",1023829,"ro_bh","ro_bh,gm_sc,pm_rh","distractor",3,1,"False",64,NA,"","",NA,"","",3
157,7,"target complex","gm","gm_bh","gm_rh","ro_bh",1023779,"gm_rh","ro_bh,gm_rh,gm_bh","competitor",3,2,"False",14,NA,"","",NA,"","",3
157,8,"target simple","pm","pm_sc","pm_rh","gm_bh",1023781,"gm_bh","gm_bh,pm_sc,pm_rh","distractor",2,1,"False",16,NA,"","",NA,"","",3
157,9,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1023784,"gm_bh","pm_sc,gm_bh,gm_bh","target",2,2,"True",19,NA,"","",NA,"","",3
157,10,"filler type c","rh","pm_rh","pm_bh","ro_bh",1023775,"ro_bh","pm_rh,ro_bh,pm_bh","distractor",1,2,"False",10,NA,"","",NA,"","",3
157,11,"filler type c","rh","gm_rh","gm_bh","ro_bh",1023816,"gm_bh","ro_bh,gm_bh,gm_rh","competitor",3,2,"False",51,NA,"","",NA,"","",3
157,12,"target simple","bh","ro_bh","gm_bh","pm_rh",1023805,"pm_rh","pm_rh,ro_bh,gm_bh","distractor",2,1,"False",40,NA,"","",NA,"","",3
157,13,"filler type a","bh","pm_bh","pm_sc","gm_rh",1023770,"gm_rh","pm_sc,pm_bh,gm_rh","distractor",2,3,"False",5,NA,"","",NA,"","",3
157,14,"filler unambiguous","rh","gm_rh","pm_bh","ro_sc",1023793,"ro_sc","ro_sc,gm_rh,pm_bh","distractor",2,1,"False",28,NA,"","",NA,"","",3
157,15,"target complex","gm","gm_rh","gm_bh","ro_rh",1023768,"ro_rh","gm_bh,gm_rh,ro_rh","distractor",2,3,"False",3,NA,"","",NA,"","",3
157,16,"filler type c","bh","gm_bh","gm_rh","ro_rh",1023819,"ro_rh","ro_rh,gm_bh,gm_rh","distractor",2,1,"False",54,NA,"","",NA,"","",3
157,17,"target complex","pm","pm_bh","pm_rh","ro_bh",1023787,"ro_bh","pm_bh,pm_rh,ro_bh","distractor",1,3,"False",22,NA,"","",NA,"","",3
157,18,"target simple","bh","ro_bh","pm_bh","gm_rh",1023783,"pm_bh","ro_bh,pm_bh,gm_rh","competitor",1,2,"False",18,1,"ro_bh","target",1,"True","Because of the blue hat",3
157,19,"filler unambiguous","bh","ro_bh","gm_sc","pm_rh",1023825,"gm_sc","pm_rh,gm_sc,ro_bh","competitor",3,2,"False",60,NA,"","",NA,"","",3
157,20,"filler unambiguous","bh","ro_sc","gm_rh","pm_bh",1023798,"ro_sc","pm_bh,gm_rh,ro_sc","distractor",1,3,"False",33,NA,"","",NA,"","",3
157,21,"filler type c","gm","gm_bh","pm_bh","pm_sc",1023812,"pm_bh","pm_bh,pm_sc,gm_bh","competitor",3,1,"False",47,NA,"","",NA,"","",3
157,22,"filler type c","rh","pm_rh","pm_bh","ro_bh",1023795,"ro_bh","pm_rh,ro_bh,pm_bh","distractor",1,2,"False",30,NA,"","",NA,"","",3
157,23,"filler unambiguous","pm","pm_rh","gm_bh","ro_sc",1023806,"gm_bh","gm_bh,ro_sc,pm_rh","competitor",3,1,"False",41,NA,"","",NA,"","",3
157,24,"target complex","bh","pm_bh","gm_bh","pm_sc",1023792,"pm_bh","pm_bh,gm_bh,pm_sc","target",1,1,"True",27,2,"gm_bh","competitor",2,"False","odd one",3
157,25,"target complex","pm","pm_bh","pm_rh","ro_bh",1023776,"ro_bh","ro_bh,pm_rh,pm_bh","distractor",3,1,"False",11,NA,"","",NA,"","",3
157,26,"target simple","rh","ro_rh","gm_rh","pm_bh",1023821,"pm_bh","gm_rh,pm_bh,ro_rh","distractor",3,2,"False",56,NA,"","",NA,"","",3
157,27,"target simple","rh","ro_rh","gm_rh","pm_bh",1023808,"ro_rh","pm_bh,ro_rh,gm_rh","target",2,2,"True",43,NA,"","",NA,"","",3
157,28,"target simple","pm","pm_sc","pm_bh","gm_rh",1023827,"pm_bh","pm_sc,gm_rh,pm_bh","competitor",1,3,"False",62,NA,"","",NA,"","",3
157,29,"filler type a","bh","pm_bh","pm_sc","gm_rh",1023772,"pm_sc","gm_rh,pm_sc,pm_bh","competitor",3,2,"False",7,NA,"","",NA,"","",3
157,30,"target simple","pm","pm_sc","pm_bh","gm_rh",1023811,"pm_bh","pm_sc,pm_bh,gm_rh","competitor",1,2,"False",46,NA,"","",NA,"","",3
157,31,"filler ambiguous","pm","pm_rh","pm_rh","gm_bh",1023823,"pm_rh","pm_rh,pm_rh,gm_bh","target",2,2,"True",58,NA,"","",NA,"","",3
157,32,"filler type c","bh","pm_bh","pm_rh","ro_rh",1023773,"ro_rh","ro_rh,pm_bh,pm_rh","distractor",2,1,"False",8,NA,"","",NA,"","",3
157,33,"target simple","gm","gm_sc","gm_bh","pm_rh",1023767,"gm_bh","gm_sc,pm_rh,gm_bh","competitor",1,3,"False",2,NA,"","",NA,"","",3
157,34,"filler type b","bh","pm_bh","gm_rh","ro_rh",1023818,"ro_rh","gm_rh,ro_rh,pm_bh","distractor",3,2,"False",53,NA,"","",NA,"","",3
157,35,"filler ambiguous","bh","gm_bh","gm_bh","pm_rh",1023803,"pm_rh","gm_bh,pm_rh,gm_bh","distractor",1,2,"False",38,NA,"","",NA,"","",3
157,36,"target simple","pm","pm_sc","pm_rh","gm_bh",1023778,"pm_rh","pm_sc,gm_bh,pm_rh","competitor",1,3,"False",13,NA,"","",NA,"","",3
157,37,"filler unambiguous","rh","gm_rh","pm_sc","ro_bh",1023820,"ro_bh","gm_rh,ro_bh,pm_sc","distractor",1,2,"False",55,NA,"","",NA,"","",3
157,38,"filler type b","rh","pm_rh","ro_bh","gm_bh",1023788,"gm_bh","gm_bh,ro_bh,pm_rh","distractor",3,1,"False",23,NA,"","",NA,"","",3
157,39,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1023791,"gm_bh","pm_rh,gm_bh,pm_rh","distractor",3,2,"False",26,NA,"","",NA,"","",3
157,40,"target simple","bh","ro_bh","gm_bh","pm_rh",1023814,"pm_rh","pm_rh,ro_bh,gm_bh","distractor",2,1,"False",49,NA,"","",NA,"","",3
157,41,"filler type a","gm","gm_bh","ro_bh","pm_rh",1023810,"pm_rh","ro_bh,gm_bh,pm_rh","distractor",2,3,"False",45,NA,"","",NA,"","",3
157,42,"target simple","pm","pm_sc","pm_rh","gm_bh",1023794,"pm_rh","gm_bh,pm_rh,pm_sc","competitor",3,2,"False",29,NA,"","",NA,"","",3
157,43,"target complex","pm","pm_rh","pm_bh","ro_rh",1023769,"ro_rh","pm_bh,ro_rh,pm_rh","distractor",3,2,"False",4,NA,"","",NA,"","",3
157,44,"filler type b","gm","gm_bh","pm_rh","pm_sc",1023817,"pm_sc","pm_rh,pm_sc,gm_bh","distractor",3,2,"False",52,NA,"","",NA,"","",3
157,45,"filler type b","pm","pm_rh","gm_bh","gm_sc",1023797,"gm_bh","gm_bh,gm_sc,pm_rh","competitor",3,1,"False",32,NA,"","",NA,"","",3
157,46,"filler unambiguous","bh","ro_bh","pm_sc","gm_rh",1023800,"gm_rh","ro_bh,gm_rh,pm_sc","distractor",1,2,"False",35,NA,"","",NA,"","",3
157,47,"filler type a","rh","pm_rh","pm_sc","gm_bh",1023831,"gm_bh","pm_sc,pm_rh,gm_bh","distractor",2,3,"False",66,NA,"","",NA,"","",3
157,48,"filler unambiguous","pm","pm_rh","ro_sc","gm_bh",1023828,"ro_sc","gm_bh,ro_sc,pm_rh","competitor",3,2,"False",63,NA,"","",NA,"","",3
157,49,"target complex","gm","gm_rh","gm_bh","ro_rh",1023771,"ro_rh","gm_bh,ro_rh,gm_rh","distractor",3,2,"False",6,NA,"","",NA,"","",3
157,50,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1023802,"gm_bh","gm_bh,gm_bh,pm_sc","target",2,2,"True",37,NA,"","",NA,"","",3
157,51,"target complex","pm","pm_rh","pm_bh","ro_rh",1023824,"ro_rh","pm_bh,ro_rh,pm_rh","distractor",3,2,"False",59,NA,"","",NA,"","",3
157,52,"filler ambiguous","rh","pm_rh","pm_rh","gm_sc",1023826,"gm_sc","pm_rh,gm_sc,pm_rh","distractor",1,2,"False",61,NA,"","",NA,"","",3
157,53,"filler ambiguous","pm","pm_rh","pm_rh","gm_sc",1023766,"pm_rh","pm_rh,pm_rh,gm_sc","target",1,1,"True",1,NA,"","",NA,"","",3
157,54,"filler type c","bh","pm_bh","pm_rh","ro_rh",1023774,"ro_rh","pm_bh,pm_rh,ro_rh","distractor",1,3,"False",9,NA,"","",NA,"","",3
157,55,"filler type c","rh","gm_rh","gm_bh","ro_bh",1023830,"gm_bh","gm_bh,ro_bh,gm_rh","competitor",3,1,"False",65,NA,"","",NA,"","",3
